Time (s),USB Avg Current (mA),USB Avg Power (mW)
95.9500,574.898,2669.8264
95.9520,597.931,2761.2456
95.9540,571.804,2647.4526
95.9560,547.156,2557.407
95.9580,572.276,2657.6497
95.9600,573.295,2665.8218
95.9620,571.568,2655.5049
95.9640,593.197,2733.4517
95.9660,598.055,2770.1907
95.9680,570.462,2651.5071
95.9700,571.469,2656.1877
95.9720,561.48,2607.5129
95.9740,571.928,2648.0266
95.9760,572.885,2660.478
95.9780,595.782,2746.5549
95.9800,573.606,2663.8264
95.9820,572.873,2648.9648
95.9840,569.866,2644.1782
95.9860,569.692,2646.7891
95.9880,570.661,2654.7151
95.9900,573.643,2667.4399
95.9920,600.018,2767.283
95.9940,570.959,2652.6753
95.9960,572.04,2656.5537
95.9980,573.519,2664.5691
96.0000,571.133,2647.7727
96.0020,570.164,2640.9998
96.0040,592.713,2734.7778
96.0060,548.485,2561.4248
96.0080,569.531,2642.6238
96.0100,572.276,2647.3486
96.0120,570.612,2649.9221
96.0140,573.245,2662.1499
96.0160,595.459,2756.9751
96.0180,597.72,2763.8572
96.0200,570.823,2641.7688
96.0220,550.523,2564.3362
96.0240,569.431,2646.7153
96.0260,568.959,2637.6938
96.0280,571.307,2655.4348
96.0300,601.273,2779.084
96.0320,569.071,2646.1802
96.0340,567.332,2636.959
96.0360,568.413,2632.8892
96.0380,558.772,2600.5247
96.0400,550.548,2563.3516
96.0420,593.906,2733.1555
96.0440,575.444,2668.9092
96.0460,569.767,2641.4399
96.0480,567.878,2629.2751
96.0500,566.723,2632.9951
96.0520,566.338,2633.4719
96.0540,570.4,2650.0784
96.0560,574.637,2660.5696
96.0580,570.823,2652.0437
96.0600,570.177,2647.9021
96.0620,571.841,2656.7732
96.0640,570.189,2642.2559
96.0660,570.487,2640.2136
96.0680,593.545,2737.4294
96.0700,573.071,2657.9033
96.0720,559.803,2604.2034
96.0740,572.04,2655.4097
96.0760,569.456,2646.8313
96.0780,569.792,2648.3931
96.0800,583.743,2689.8875
96.0820,594.75,2733.4712
96.0840,568.164,2640.8262
96.0860,572.91,2658.3022
96.0880,543.28,2536.0312
96.0900,570.711,2652.6646
96.0920,569.233,2645.7947
96.0940,589.06,2720.2791
96.0960,569.195,2636.5112
96.0980,572.86,2659.2161
96.1000,566.537,2635.53
96.1020,572.301,2658.9104
96.1040,545.292,2546.5137
96.1060,587.918,2713.8298
96.1080,584.961,2713.0491
96.1100,568.189,2639.8062
96.1120,568.711,2631.9944
96.1140,569.605,2640.6887
96.1160,566.984,2634.2078
96.1180,570.835,2645.2495
96.1200,572.189,2654.957
96.1220,558.312,2595.0342
96.1240,566.934,2635.1091
96.1260,568.574,2631.3604
96.1280,569.332,2641.7002
96.1300,568.81,2642.6912
96.1320,594.477,2747.6729
96.1340,573.096,2662.604
96.1360,570.462,2650.3662
96.1380,548.026,2560.3774
96.1400,571.991,2651.7505
96.1420,571.195,2643.4905
96.1440,574.276,2662.3438
96.1460,596.602,2752.7214
96.1480,571.841,2654.4861
96.1500,567.928,2638.5933
96.1520,568.847,2641.7253
96.1540,544.51,2545.0396
96.1560,570.885,2651.1899
96.1580,594.042,2730.217
96.1600,570.152,2642.0842
96.1620,569.195,2644.48
96.1640,568.313,2633.5623
96.1660,566.04,2633.218
96.1680,567.257,2637.7451
96.1700,557.008,2590.0872
96.1720,592.229,2731.3601
96.1740,567.742,2632.052
96.1760,567.866,2641.7126
96.1780,568.549,2642.6157
96.1800,568.599,2638.2993
96.1820,568.127,2640.6543
96.1840,590.253,2724.6079
96.1860,549.218,2565.9465
96.1880,566.226,2623.8914
96.1900,568.475,2634.313
96.1920,568.301,2642.5999
96.1940,570.313,2649.6741
96.1960,586.389,2700.9077
96.1980,583.93,2705.9314
96.2000,565.555,2624.175
96.2020,564.611,2628.8291
96.2040,543.764,2527.4148
96.2060,568.288,2628.9004
96.2080,569.816,2641.667
96.2100,596.055,2744.2373
96.2120,574.724,2665.5698
96.2140,570.91,2654.7314
96.2160,572.724,2662.021
96.2180,571.966,2659.6421
96.2200,547.317,2548.3081
96.2220,597.521,2758.157
96.2240,583.88,2710.3711
96.2260,569.071,2635.9368
96.2280,574.028,2666.9341
96.2300,568.077,2640.4219
96.2320,572.376,2660.4033
96.2340,571.456,2651.5557
96.2360,569.382,2632.8225
96.2380,567.22,2635.304
96.2400,574.376,2666.2534
96.2420,566.263,2620.665
96.2440,568.723,2640.0125
96.2460,565.816,2627.6494
96.2480,591.446,2727.7488
96.2500,567.617,2623.5259
96.2520,543.715,2534.7996
96.2540,565.207,2624.8213
96.2560,568.81,2641.5537
96.2580,566.35,2624.4656
96.2600,572.301,2642.8862
96.2620,595.049,2752.6968
96.2640,571.171,2650.2334
96.2660,565.046,2624.0737
96.2680,563.791,2615.9902
96.2700,542.572,2527.3005
96.2720,570.226,2646.9893
96.2740,587.905,2712.5938
96.2760,571.817,2647.5129
96.2780,566.176,2621.395
96.2800,567.717,2637.613
96.2820,587.545,2726.2087
96.2840,629.735,2887.9646
96.2860,705.419,3151.812
96.2880,760.219,3384.4951
96.2900,732.552,3277.4377
96.2920,813.193,3545.5215
96.2940,813.193,3526.0049
96.2960,810.982,3571.5645
96.2980,785.601,3473.9277
96.3000,813.193,3563.4116
96.3020,791.961,3500.4678
96.3040,791.551,3490.74
96.3060,813.193,3574.7964
96.3080,813.193,3517.873
96.3100,813.193,3545.5215
96.3120,813.193,3548.7742
96.3140,813.193,3563.4116
96.3160,813.193,3548.7742
96.3180,802.683,3526.989
96.3200,792.794,3496.2214
96.3220,813.193,3547.1477
96.3240,786.756,3477.4614
96.3260,813.193,3539.0161
96.3280,793.154,3515.2585
96.3300,785.327,3472.7161
96.3320,806.41,3548.2039
96.3340,799.415,3522.2224
96.3360,764.071,3395.5312
96.3380,760.132,3343.0605
96.3400,813.193,3550.4006
96.3420,800.558,3520.8538
96.3440,810.833,3566.0435
96.3460,813.193,3553.6533
96.3480,796.086,3493.2253
96.3500,811.218,3566.1143
96.3520,813.193,3550.4006
96.3540,793.738,3487.6848
96.3560,769.524,3425.9209
96.3580,790.433,3484.2285
96.3600,813.193,3576.4226
96.3620,813.193,3548.7742
96.3640,805.739,3537.1941
96.3660,743.187,3332.4507
96.3680,697.58,3119.5779
96.3700,691.492,3129.6929
96.3720,760.493,3394.8408
96.3740,793.8,3510.1836
96.3760,813.193,3576.4226
96.3780,813.193,3550.4006
96.3800,813.193,3578.0493
96.3820,717.93,3217.7622
96.3840,670.658,3039.4221
96.3860,703.419,3168.1992
96.3880,699.406,3151.5234
96.3900,721.806,3251.0144
96.3920,704.86,3174.6895
96.3940,694.611,3120.1929
96.3960,709.954,3206.1521
96.3980,685.206,3084.7974
96.4000,716.774,3206.8467
96.4020,724.464,3226.7627
96.4040,796.496,3515.7332
96.4060,731.335,3271.9929
96.4080,766.456,3367.8076
96.4100,813.193,3589.4338
96.4120,794.471,3502.0283
96.4140,731.31,3276.2688
96.4160,730.776,3275.3379
96.4180,635.189,2920.5991
96.4200,632.406,2888.8306
96.4220,624.629,2859.5518
96.4240,633.922,2907.1663
96.4260,624.157,2864.8806
96.4280,649.389,2957.3174
96.4300,660.135,3004.9346
96.4320,621.796,2857.7747
96.4340,612.851,2816.6633
96.4360,634.121,2892.8599
96.4380,630.008,2887.9568
96.4400,621.647,2849.6299
96.4420,655.054,2972.6353
96.4440,623.896,2866.1782
96.4460,621.051,2846.8979
96.4480,623.088,2858.7278
96.4500,609.547,2807.5735
96.4520,624.157,2856.1426
96.4540,645.053,2947.8923
96.4560,660.67,3013.9763
96.4580,628.977,2875.6829
96.4600,617.461,2837.8508
96.4620,631.313,2891.4133
96.4640,648.557,2962.6084
96.4660,615.212,2834.8967
96.4680,631.748,2883.2979
96.4700,632.269,2883.1465
96.4720,628.108,2883.0156
96.4740,624.691,2849.8401
96.4760,620.393,2842.6406
96.4780,629.238,2883.1682
96.4800,653.675,2983.3728
96.4820,627.362,2875.8274
96.4840,608.404,2787.707
96.4860,633.45,2896.1335
96.4880,621.995,2852.469
96.4900,621.299,2854.2476
96.4920,636.928,2914.5825
96.4940,655.29,2977.6377
96.4960,619.66,2836.8035
96.4980,632.642,2894.97
96.5000,608.913,2799.7822
96.5020,621.97,2856.0862
96.5040,624.095,2852.114
96.5060,653.601,2962.1199
96.5080,637.003,2918.7476
96.5100,620.678,2851.3945
96.5120,615.61,2820.7249
96.5140,632.319,2885.9038
96.5160,612.74,2814.9275
96.5180,616.926,2831.6904
96.5200,656.222,2987.1226
96.5220,633.847,2900.4839
96.5240,623.548,2850.8613
96.5260,618.927,2824.783
96.5280,623.399,2855.1672
96.5300,626.232,2871.8999
96.5320,645.712,2943.1553
96.5340,607.422,2802.645
96.5360,637.587,2921.4233
96.5380,631.238,2896.1196
96.5400,621.908,2857.0454
96.5420,634.145,2905.6523
96.5440,636.233,2919.0369
96.5460,649.252,2967.0818
96.5480,633.04,2889.1946
96.5500,608.056,2798.2739
96.5520,619.821,2838.78
96.5540,628.642,2874.1514
96.5560,632.94,2900.1309
96.5580,657.104,3002.9653
96.5600,620.492,2853.0222
96.5620,630.642,2879.5115
96.5640,634.978,2901.8496
96.5660,594.154,2735.4851
96.5680,625.523,2859.8911
96.5700,665.403,3026.2529
96.5720,651.24,2973.5618
96.5740,617.858,2833.4966
96.5760,620.554,2838.4141
96.5780,628.48,2884.7231
96.5800,625.374,2871.7175
96.5820,595.657,2750.7439
96.5840,653.812,2966.999
96.5860,634.593,2907.7051
96.5880,621.237,2851.478
96.5900,623.759,2860.5586
96.5920,626.455,2862.8994
96.5940,624.343,2855.7449
96.5960,640.283,2926.0935
96.5980,639.661,2924.5303
96.6000,612.367,2810.7646
96.6020,630.729,2892.5232
96.6040,623.921,2862.5496
96.6060,636.58,2910.4438
96.6080,639.848,2911.3086
96.6100,647.004,2946.4563
96.6120,629.487,2880.5327
96.6140,636.257,2907.6946
96.6160,600.155,2771.5159
96.6180,621.063,2846.9529
96.6200,633.487,2897.5696
96.6220,651.961,2962.511
96.6240,665.328,3033.8958
96.6260,618.989,2847.3494
96.6280,639.14,2915.7566
96.6300,623.449,2862.8777
96.6320,594.142,2740.1831
96.6340,627.623,2874.5132
96.6360,654.545,2979.4888
96.6380,623.374,2852.5596
96.6400,621.834,2850.4871
96.6420,633.412,2903.5605
96.6440,626.915,2867.509
96.6460,618.305,2836.7832
96.6480,627.946,2873.481
96.6500,637.301,2918.8386
96.6520,622.579,2860.1277
96.6540,627.772,2875.1956
96.6560,633.338,2893.0879
96.6580,621.983,2846.1941
96.6600,627.275,2865.3921
96.6620,650.458,2950.4773
96.6640,607.522,2798.2461
96.6660,610.789,2810.8511
96.6680,615.684,2827.2209
96.6700,646.88,2956.2417
96.6720,631.387,2886.7014
96.6740,641.823,2936.9822
96.6760,635.835,2910.8528
96.6780,635.91,2902.2932
96.6800,622.256,2853.666
96.6820,605.969,2789.8813
96.6840,634.183,2900.7529
96.6860,646.842,2950.8931
96.6880,645.327,2942.6912
96.6900,618.355,2825.8823
96.6920,634.928,2907.9702
96.6940,630.257,2889.0981
96.6960,628.282,2882.5576
96.6980,611.51,2815.3921
96.7000,659.862,2999.7327
96.7020,637.786,2907.0288
96.7040,676.348,3076.0308
96.7060,634.767,2897.0769
96.7080,612.355,2821.7317
96.7100,608.938,2799.897
96.7120,620.318,2828.6499
96.7140,620.79,2845.7014
96.7160,629.984,2889.1067
96.7180,654.433,2980.2878
96.7200,592.315,2736.4954
96.7220,586.924,2716.2842
96.7240,585.868,2714.9121
96.7260,590.924,2726.5232
96.7280,568.177,2630.6597
96.7300,562.164,2616.311
96.7320,546.15,2546.1516
96.7340,570.761,2651.7554
96.7360,567.456,2636.4004
96.7380,586.34,2707.7183
96.7400,582.898,2704.6467
96.7420,566.81,2634.5327
96.7440,565.754,2620.5728
96.7460,566.885,2630.3464
96.7480,542.795,2535.9382
96.7500,568.562,2639.2649
96.7520,596.701,2759.1455
96.7540,566.711,2628.4055
96.7560,566.661,2623.6406
96.7580,566.462,2631.7822
96.7600,565.891,2630.2612
96.7620,566.673,2632.7627
96.7640,563.22,2618.9729
96.7660,589.16,2731.3457
96.7680,567.704,2637.5527
96.7700,576.625,2675.54
96.7720,564.611,2626.5706
96.7740,563.22,2612.2141
96.7760,565.269,2620.5872
96.7780,589.88,2732.3242
96.7800,543.243,2538.0312
96.7820,562.623,2618.4473
96.7840,565.381,2626.76
96.7860,566.4,2626.9634
96.7880,565.133,2626.738
96.7900,590.862,2727.4192
96.7920,568.562,2643.8135
96.7940,571.866,2655.7458
96.7960,551.541,2570.1812
96.7980,567.866,2639.4412
96.8000,565.791,2633.1912
96.8020,584.402,2695.262
96.8040,586.849,2701.8528
96.8060,564.363,2620.9016
96.8080,563.679,2623.3621
96.8100,569.481,2648.0867
96.8120,564.922,2628.0171
96.8140,543.59,2536.3911
96.8160,586.75,2713.1321
96.8180,567.58,2635.8416
96.8200,565.655,2620.114
96.8220,563.58,2617.2656
96.8240,562.698,2618.7964
96.8260,565.145,2629.0547
96.8280,588.588,2728.6941
96.8300,557.989,2602.4607
96.8320,562.822,2618.248
96.8340,565.009,2627.2917
96.8360,563.592,2612.8125
96.8380,563.754,2613.5637
96.8400,564.76,2626.134
96.8420,592.278,2739.8782
96.8440,565.456,2621.4541
96.8460,540.634,2526.9231
96.8480,563.977,2621.365
96.8500,566.052,2631.0095
96.8520,566.127,2631.3582
96.8540,592.241,2727.8621
96.8560,573.047,2656.646
96.8580,588.539,2729.6438
96.8600,570.015,2639.1697
96.8620,544.733,2543.9031
96.8640,566.189,2632.7791
96.8660,622.902,2842.9248
96.8680,595.309,2747.9465
96.8700,574.04,2660.1011
96.8720,565.816,2623.123
96.8740,565.543,2630.9062
96.8760,565.617,2618.8069
96.8780,551.554,2574.6543
96.8800,572.401,2645.6375
96.8820,566.226,2634.0835
96.8840,566.276,2625.2556
96.8860,564.723,2619.1853
96.8880,563.617,2623.0735
96.8900,562.834,2609.2983
96.8920,575.693,2662.0044
96.8940,585.147,2704.5493
96.8960,540.224,2525.0068
96.8980,563.12,2619.6343
96.9000,564.536,2623.9631
96.9020,563.704,2611.0769
96.9040,563.704,2615.5864
96.9060,591.918,2742.948
96.9080,564.201,2622.406
96.9100,564.238,2623.7065
96.9120,539.851,2524.3435
96.9140,562.822,2611.4941
96.9160,564.648,2615.4495
96.9180,571.817,2645.2256
96.9200,585.756,2708.5356
96.9220,562.636,2618.5078
96.9240,562.71,2617.7271
96.9260,563.704,2612.2041
96.9280,543.603,2532.1028
96.9300,559.468,2601.5264
96.9320,593.657,2746.2571
96.9340,565.555,2628.6995
96.9360,563.803,2623.939
96.9380,562.71,2615.4761
96.9400,562.934,2608.6362
96.9420,561.952,2607.4573
96.9440,567.307,2628.9006
96.9460,564.425,2624.5762
96.9480,563.965,2622.4375
96.9500,563.567,2620.5867
96.9520,563.319,2611.5469
96.9540,563.331,2611.6025
96.9560,562.586,2617.1501
96.9580,589.172,2723.1531
96.9600,565.655,2629.1646
96.9620,539.491,2523.739
96.9640,562.424,2615.2717
96.9660,563.704,2612.2041
96.9680,563.99,2614.6577
96.9700,581.283,2687.8528
96.9720,590.514,2737.6228
96.9740,562.437,2616.457
96.9760,563.617,2620.8191
96.9780,543.665,2542.1775
96.9800,560.772,2607.5898
96.9820,563.903,2616.51
96.9840,586.625,2699.6484
96.9860,565.394,2624.5591
96.9880,563.157,2619.8062
96.9900,566.437,2633.9321
96.9920,561.915,2615.1521
96.9940,562.834,2619.4292
96.9960,543.441,2534.6086
96.9980,593.744,2739.5349
97.0000,564.114,2616.3608
97.0020,563.331,2619.4893
97.0040,563.195,2621.1094
97.0060,561.828,2613.6238
97.0080,562.897,2619.7224
97.0100,585.097,2700.8079
97.0120,542.36,2525.2283
97.0140,562.164,2611.814
97.0160,564.611,2626.5706
97.0180,564.127,2623.1907
97.0200,569.195,2643.3416
97.0220,565.742,2630.7004
97.0240,591.396,2727.5183
97.0260,564.002,2615.8413
97.0280,543.007,2538.0146
97.0300,561.021,2609.8696
97.0320,564.189,2624.6074
97.0340,563.841,2621.8608
97.0360,586.029,2701.5938
97.0380,565.268,2626.2351
97.0400,564.025,2615.948
97.0420,564.05,2609.2952
97.0440,560.82,2611.178
97.0460,555.875,2578.1482
97.0480,592.003,2727.9497
97.0500,593.805,2742.1914
97.0520,572.908,2658.2932
97.0540,567.305,2639.1028
97.0560,572.101,2651.116
97.0580,567.33,2627.8726
97.0600,568.895,2645.3618
97.0620,566.261,2618.3909
97.0640,571.218,2652.7366
97.0660,566.001,2631.9045
97.0680,570.796,2653.0598
97.0700,579.58,2688.092
97.0720,569.231,2636.678
97.0740,587.518,2719.0332
97.0760,592.861,2747.3179
97.0780,538.793,2517.241
97.0800,565.553,2629.8213
97.0820,565.007,2628.4126
97.0840,566.709,2631.7966
97.0860,565.752,2620.5632
97.0880,594.675,2754.5344
97.0900,563.255,2620.2622
97.0920,563.913,2615.4287
97.0940,541.19,2530.6045
97.0960,564.361,2624.2788
97.0980,564.323,2625.2305
97.1000,594.19,2751.0999
97.1020,569.939,2641.0974
97.1040,563.131,2610.6753
97.1060,562.124,2616.125
97.1080,564.758,2615.959
97.1100,544.184,2534.8091
97.1120,563.218,2617.8372
97.1140,595.085,2749.2927
97.1160,565.702,2630.5144
97.1180,565.081,2625.3662
97.1200,565.777,2619.5474
97.1220,564.261,2619.2996
97.1240,586.997,2689.6201
97.1260,670.41,3043.6611
97.1280,638.369,2942.8813
97.1300,573.765,2664.5647
97.1320,566.51,2635.4045
97.1340,565.417,2629.189
97.1360,565.28,2620.6382
97.1380,572.635,2645.5737
97.1400,587.369,2715.9944
97.1420,563.603,2615.1179
97.1440,539.103,2512.22
97.1460,563.715,2622.4023
97.1480,564.671,2625.7202
97.1500,563.503,2622.5427
97.1520,589.059,2724.9871
97.1540,562.174,2616.3577
97.1560,561.603,2614.8237
97.1580,563.752,2614.6819
97.1600,539.414,2519.0635
97.1620,563.031,2620.3462
97.1640,587.195,2719.8872
97.1660,591.233,2738.5911
97.1680,563.938,2612.1606
97.1700,564.597,2626.5051
97.1720,562.323,2605.8047
97.1740,563.28,2614.7461
97.1760,543.687,2537.9312
97.1780,592.09,2741.377
97.1800,563.963,2623.5559
97.1820,563.553,2616.0129
97.1840,563.267,2609.053
97.1860,566.622,2634.7925
97.1880,566.796,2635.6016
97.1900,598.75,2762.6323
97.1920,562.721,2613.2764
97.1940,551.788,2562.5037
97.1960,567.479,2638.7773
97.1980,571.119,2649.9922
97.2000,566.597,2629.01
97.2020,568.262,2641.2817
97.2040,594.501,2748.9727
97.2060,570.423,2651.3259
97.2080,566.435,2630.5242
97.2100,547.849,2547.4978
97.2120,565.243,2626.1189
97.2140,571.74,2655.1606
97.2160,592.438,2733.5088
97.2180,565.429,2630.3757
97.2200,563.242,2620.2017
97.2220,567.243,2638.8142
97.2240,564.721,2628.2114
97.2260,543.576,2537.4128
97.2280,567.33,2618.7954
97.2300,593.73,2743.0325
97.2320,564.274,2620.4885
97.2340,563.516,2610.2061
97.2360,562.919,2615.3215
97.2380,563.677,2622.2253
97.2400,563.541,2620.4658
97.2420,567.914,2643.0715
97.2440,564.112,2616.3516
97.2460,565.441,2623.646
97.2480,564.659,2626.7937
97.2500,563.466,2620.1169
97.2520,562.659,2619.7405
97.2540,580.325,2677.6196
97.2560,586.549,2701.6448
97.2580,554.384,2588.9731
97.2600,544.507,2537.4026
97.2620,564.758,2628.3835
97.2640,564.249,2616.9871
97.2660,564.559,2617.2957
97.2680,591.283,2740.0054
97.2700,566.249,2633.0581
97.2720,562.547,2618.0935
97.2740,566.336,2633.4624
97.2760,539.476,2515.0374
97.2780,564.013,2617.0203
97.2800,575.07,2660.2739
97.2820,584.773,2702.821
97.2840,563.802,2623.9343
97.2860,563.328,2619.4753
97.2880,562.334,2611.479
97.2900,563.762,2621.4934
97.2920,540.119,2519.1152
97.2940,584.883,2691.6316
97.2960,564.818,2623.0149
97.2980,564.359,2622.012
97.3000,563.713,2621.2656
97.3020,562.657,2611.8538
97.3040,562.681,2605.2131
97.3060,588.163,2722.0183
97.3080,572.248,2656.3752
97.3100,566.235,2630.7278
97.3120,570.384,2650.0039
97.3140,567.738,2639.9817
97.3160,566.831,2631.2295
97.3180,567.974,2629.7197
97.3200,596.152,2754.2222
97.3220,566.272,2632.032
97.3240,567.092,2640.3804
97.3260,544.294,2542.9417
97.3280,570.919,2644.4968
97.3300,567.44,2631.7866
97.3320,587.119,2717.1868
97.3340,590.735,2739.8289
97.3360,568.707,2644.4875
97.3380,566.036,2623.0107
97.3400,567.142,2633.8076
97.3420,542.654,2536.3647
97.3440,569.664,2646.6589
97.3460,593.195,2737.0017
97.3480,567.887,2630.4526
97.3500,566.57,2628.8848
97.3520,568.645,2644.1995
97.3540,566.235,2632.9927
97.3560,565.054,2622.981
97.3580,565.154,2623.4448
97.3600,578.895,2688.3884
97.3620,565.278,2630.8037
97.3640,565.949,2627.1353
97.3660,564.644,2616.5601
97.3680,565.104,2626.6033
97.3700,567.8,2639.1343
97.3720,585.529,2694.6045
97.3740,545.425,2548.2256
97.3760,557.6,2595.0701
97.3780,563.725,2623.5759
97.3800,564.433,2622.3555
97.3820,564.011,2613.6267
97.3840,592.238,2744.4307
97.3860,564.147,2615.3855
97.3880,561.861,2613.7773
97.3900,562.843,2619.4712
97.3920,539.946,2524.7876
97.3940,564.62,2626.6123
97.3960,566.856,2625.677
97.3980,592.549,2734.021
97.4000,563.228,2620.1367
97.4020,565.464,2619.2292
97.4040,566.993,2627.4453
97.4060,566.682,2632.8044
97.4080,542.132,2530.6724
97.4100,595.183,2752.1262
97.4120,570.67,2641.0605
97.4140,566.968,2627.3296
97.4160,568.123,2637.2271
97.4180,566.036,2623.0107
97.4200,570.906,2649.0039
97.4220,588.026,2720.2083
97.4240,568.707,2643.3499
97.4260,566.583,2635.7441
97.4280,572.223,2648.248
97.4300,567.85,2633.6882
97.4320,568.893,2643.0769
97.4340,564.545,2613.8433
97.4360,593.567,2737.531
97.4380,564.669,2626.8401
97.4400,543.139,2537.5452
97.4420,563.079,2620.5696
97.4440,569.477,2642.373
97.4460,565.44,2620.2488
97.4480,588.325,2714.5315
97.4500,574.546,2660.1482
97.4520,564.694,2626.9563
97.4540,564.794,2625.1624
97.4560,557.053,2600.3235
97.4580,542.381,2522.0715
97.4600,568.421,2634.063
97.4620,593.841,2751.8591
97.4640,565.638,2622.2979
97.4660,562.831,2619.4153
97.4680,567.924,2636.3035
97.4700,562.458,2618.8044
97.4720,563.998,2619.2068
97.4740,568.856,2638.3542
97.4760,568.893,2644.2146
97.4780,564.545,2625.1343
97.4800,566.16,2625.8499
97.4820,566.272,2633.1648
97.4840,565.688,2629.3176
97.4860,569.726,2646.947
97.4880,596.276,2753.6025
97.4900,541.921,2524.2681
97.4920,565.278,2628.5427
97.4940,569.39,2636.2759
97.4960,565.961,2630.5867
97.4980,565.129,2627.8501
97.5000,594.226,2750.0779
97.5020,568.446,2641
97.5040,565.75,2620.554
97.5060,543.462,2537.9675
97.5080,565.502,2629.5845
97.5100,565.489,2627.262
97.5120,587.355,2719.4536
97.5140,590.375,2731.0747
97.5160,563.328,2621.7285
97.5180,563.998,2613.5667
97.5200,563.986,2615.7671
97.5220,547.624,2558.4995
97.5240,553.376,2576.5186
97.5260,590.25,2719.8718
97.5280,563.874,2623.1418
97.5300,564.905,2626.8083
97.5320,565.03,2627.3896
97.5340,564.559,2621.812
97.5360,564.87,2623.2563
97.5380,586.922,2711.5796
97.5400,554.546,2581.9663
97.5420,566.97,2619.4011
97.5440,566.597,2629.01
97.5460,566.05,2623.0754
97.5480,565.317,2626.4629
97.5500,567.554,2630.0452
97.5520,593.805,2738.6287
97.5540,565.976,2624.9968
97.5560,541.414,2527.3206
97.5580,565.429,2624.7217
97.5600,567.119,2623.4924
97.5620,566.547,2623.1125
97.5640,585.705,2702.4429
97.5660,580.574,2692.7021
